timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type,flow_cat
198.327,10.0.102.5,10.0.100.2,27768,5003,TCP,10,153,93c83373,2026-04-11T17:04:19.426919,70,198,35.571,6993.62,5.4638e-05,24.138749999999998,929.0,small,small
201.527,10.0.100.2,10.0.100.13,25132,443,TCP,1,169,4a1decf2,2026-04-11T17:04:22.626846,70,201,35.462,7099.56,5.447e-05,54.032,112827.0,small,medium
201.867,10.0.100.12,10.0.100.6,52821,8080,TCP,0,170,6f3ec149,2026-04-11T17:04:22.967400,70,201,35.462,7099.56,5.447e-05,12.70775,133949.0,small,medium
202.042,10.0.102.5,10.0.100.13,49812,443,TCP,5,147,b4926296,2026-04-11T17:04:23.142436,70,202,34.803,7134.36,5.3458e-05,39.65109999999999,49287.0,small,small
202.287,10.0.102.13,10.0.100.5,37508,8080,TCP,0,116,1844effe,2026-04-11T17:04:23.387140,70,202,34.803,7134.36,5.3458e-05,22.72835,95557.0,small,small
202.305,10.0.102.6,10.0.100.2,16745,443,TCP,7,133,57152958,2026-04-11T17:04:23.404581,70,202,34.803,7134.36,5.3458e-05,15.95,131749.0,small,medium
203.476,10.0.100.13,10.0.102.2,48123,8080,OTHER,0,169,051f9606,2026-04-11T17:04:24.576299,70,203,36.48,7170.84,5.6033e-05,,,,medium
204.85,10.0.104.9,10.0.100.2,11977,80,TCP,1,174,f91a9d5f,2026-04-11T17:04:25.950365,70,204,33.398,7204.24,5.1299e-05,43.274,104627.0,small,medium
206.145,10.0.102.13,10.0.100.9,22976,8443,OTHER,8,187,aa3b2851,2026-04-11T17:04:27.244778,70,206,33.883,7273.46,5.2044e-05,,,,medium
206.846,10.0.104.5,10.0.104.9,5283,5003,TCP,2,182,0019b8fc,2026-04-11T17:04:27.946058,70,206,33.883,7273.46,5.2044e-05,34.116099999999996,49242.0,small,small
207.655,10.0.102.2,10.0.104.2,21259,8443,OTHER,6,221,1d284711,2026-04-11T17:04:28.754640,70,207,35.032,7308.5,5.3809e-05,,,,medium
209.515,10.0.104.5,10.0.104.9,52096,5003,TCP,5,182,003378b9,2026-04-11T17:04:30.614632,70,209,34.041,7378.54,5.2287e-05,32.6315,121321.0,small,medium
210.89,10.0.100.13,10.0.102.2,10595,443,TCP,8,123,1ff8c391,2026-04-11T17:04:31.990218,70,210,33.444,7411.98,5.1369e-05,158.53475,308839.0,medium,medium
211.068,10.0.102.2,10.0.102.6,64434,5003,TCP,1,229,a09e27ec,2026-04-11T17:04:32.168349,70,211,33.891,7445.87,5.2057e-05,29.134599999999995,71461.0,small,small
212.35,10.0.104.2,10.0.104.9,59772,5003,TCP,3,162,7fb7b1ab,2026-04-11T17:04:33.449564,70,212,33.923,7479.8,5.2106e-05,1163.5127999999997,35719214.0,large,large
213.635,10.0.100.13,10.0.100.2,22129,8443,TCP,1,177,7315ae87,2026-04-11T17:04:34.735068,70,213,34.02,7513.82,5.2255e-05,148.57150000000001,103783.0,small,medium
214.525,10.0.100.5,10.0.102.6,13551,443,OTHER,4,201,84caed4f,2026-04-11T17:04:35.625035,70,214,34.073,7547.89,5.2336e-05,,,,medium
215.996,10.0.102.9,10.0.102.6,22993,8443,TCP,4,163,b8b15914,2026-04-11T17:04:37.095518,70,215,35.969,7583.86,5.5248e-05,29.497449999999997,6852.0,small,small
216.376,10.0.102.12,10.0.100.13,34269,80,TCP,1,153,8aee757f,2026-04-11T17:04:37.476401,70,216,35.79,7619.65,5.4973e-05,65.7312,80989.0,small,small
217.246,10.0.102.9,10.0.102.5,22574,80,TCP,1,199,9e04acaf,2026-04-11T17:04:38.346270,70,217,35.006,7654.66,5.377e-05,29.757749999999998,131769.0,small,medium
218.028,10.0.100.6,10.0.102.12,52980,443,OTHER,17,156,529db901,2026-04-11T17:04:39.127636,70,218,35.952,7690.61,5.5222e-05,,,,medium
219.612,10.0.100.5,10.0.102.13,15118,8080,OTHER,4,161,af625fb1,2026-04-11T17:04:40.712222,70,219,34.929,7725.54,5.365e-05,,,,medium
219.813,10.0.104.5,10.0.102.12,16960,8080,TCP,1,116,4f232ee1,2026-04-11T17:04:40.913236,70,219,34.929,7725.54,5.365e-05,31.73225,108716.0,small,medium
221.189,10.0.100.5,10.0.100.13,6141,8443,TCP,2,177,52d88327,2026-04-11T17:04:42.289195,70,221,35.707,7793.45,5.4846e-05,29.1387,44367.0,small,small
221.699,10.0.100.6,10.0.104.5,64612,443,OTHER,9,188,9437688c,2026-04-11T17:04:42.799337,70,221,35.707,7793.45,5.4846e-05,,,,medium
222.004,10.0.100.9,10.0.102.6,14030,8080,TCP,2,186,3de7bcb4,2026-04-11T17:04:43.104027,70,222,33.672,7827.12,5.1719e-05,41.202949999999994,10055.0,small,small
222.861,10.0.102.12,10.0.104.6,47634,8080,TCP,1,157,8ef556e0,2026-04-11T17:04:43.961213,70,222,33.672,7827.12,5.1719e-05,26.723799999999997,68202.0,small,small
224.711,10.0.102.6,10.0.100.6,56750,80,TCP,5,183,dcb79cc8,2026-04-11T17:04:45.811061,70,224,35.826,7898.02,5.5028e-05,38.86595,39320.0,small,small
225.251,10.0.104.9,10.0.104.5,7695,8080,OTHER,6,132,82529d77,2026-04-11T17:04:46.350997,70,225,37.779,7935.8,5.8028e-05,,,,medium
231.998,10.0.104.9,10.0.100.2,60199,8443,TCP,0,150,1aeb4d36,2026-04-11T17:04:53.097991,70,231,33.152,8144.61,5.0922e-05,55.8174,15741.0,small,small
234.119,10.0.104.5,10.0.100.13,62647,5001,OTHER,2,176,3cb7c264,2026-04-11T17:04:55.218928,70,234,35.965,8249.79,5.5242e-05,,,,medium
236.158,10.0.100.9,10.0.102.6,58139,5003,OTHER,1,204,4c477215,2026-04-11T17:04:57.257533,70,236,36.44,8321.29,5.5972e-05,,,,medium
237.268,10.0.102.12,10.0.104.5,64526,5003,TCP,12,147,47051136,2026-04-11T17:04:58.368411,70,237,36.466,8357.76,5.6011e-05,18.337249999999997,6646.0,small,small
237.466,10.0.100.5,10.0.102.12,25045,5003,TCP,6,156,bf80c511,2026-04-11T17:04:58.566244,70,237,36.466,8357.76,5.6011e-05,21.030949999999997,19268.0,small,small
239.411,10.0.100.6,10.0.102.5,46013,8443,TCP,1,175,b2fccb06,2026-04-11T17:05:00.511237,70,239,36.796,8430.58,5.6518e-05,114.66399999999999,106322.0,small,medium
241.663,10.0.102.5,10.0.102.2,65256,80,TCP,1,174,1a293bd0,2026-04-11T17:05:02.762688,70,241,34.655,8500.1,5.323e-05,64.669,357692.0,medium,medium
242.165,10.0.102.12,10.0.102.9,44460,80,OTHER,6,130,eaf5376b,2026-04-11T17:05:03.264521,70,242,34.211,8534.31,5.2548e-05,,,,medium
245.597,10.0.102.9,10.0.100.9,63724,5001,OTHER,2,160,98554db9,2026-04-11T17:05:06.697279,70,245,34.862,8642.36,5.3549e-05,,,,medium
248.716,10.0.100.5,10.0.104.9,1178,80,TCP,1,155,fe4a4267,2026-04-11T17:05:09.815775,70,248,36.312,8746.04,5.5776e-05,39.226,103089.0,small,medium
0.331,10.0.102.13,10.0.100.5,28322,5001,TCP,7,216,4c6f5b0d,2026-04-11T17:01:01.430732,90,0,47.739,47.74,7.3328e-05,233.00250000000003,52087.0,small,small
1.54,10.0.100.12,10.0.100.6,9622,80,TCP,32,245,ffcfa35e,2026-04-11T17:01:02.640005,90,1,44.081,91.82,6.7708e-05,98.9585,67945.0,small,small
3.637,10.0.100.9,10.0.104.2,4837,8443,OTHER,9,186,0d3afb4e,2026-04-11T17:01:04.736936,90,3,44.672,179.5,6.8617e-05,,,,medium
3.95,10.0.104.2,10.0.102.2,12073,80,TCP,0,221,b255b63e,2026-04-11T17:01:05.050340,90,3,44.672,179.5,6.8617e-05,278.34340000000003,90800.0,small,small
4.808,10.0.102.5,10.0.102.2,10469,8080,TCP,5,149,02e76ba7,2026-04-11T17:01:05.907558,90,4,42.48,221.98,6.5249e-05,89.22715000000001,41296.0,small,small
8.327,10.0.100.5,10.0.100.6,8811,8443,TCP,14,238,8b3d0968,2026-04-11T17:01:09.427328,90,8,46.027,400.95,7.0698e-05,214.54560000000004,60516.0,small,small
8.622,10.0.104.6,10.0.104.2,10415,443,TCP,13,192,cfed2bfc,2026-04-11T17:01:09.722302,90,8,46.027,400.95,7.0698e-05,353.43059999999997,39846.0,small,small
8.982,10.0.100.2,10.0.102.9,58446,5001,TCP,9,245,35d5accb,2026-04-11T17:01:10.082211,90,8,46.027,400.95,7.0698e-05,1498.106,1183396.0,medium,large
10.744,10.0.104.2,10.0.102.9,48841,8080,TCP,15,219,13071353,2026-04-11T17:01:11.843837,90,10,45.701,491.78,7.0197e-05,1067.5533,57948.0,small,small
12.438,10.0.100.13,10.0.104.6,42686,443,TCP,7,145,39475e97,2026-04-11T17:01:13.538049,90,12,44.652,579.27,6.8585e-05,244.18145,73563.0,small,small
12.859,10.0.100.9,10.0.102.13,9153,5003,TCP,2,191,9a8a358c,2026-04-11T17:01:13.959382,90,12,44.652,579.27,6.8585e-05,181.98165,54154.0,small,small
13.349,10.0.100.2,10.0.100.9,10257,8080,TCP,5,211,e00661cc,2026-04-11T17:01:14.449319,90,13,43.321,622.59,6.6542e-05,180.621,88164.0,small,small
15.1,10.0.104.5,10.0.102.5,35535,5001,OTHER,6,150,a3ea67fd,2026-04-11T17:01:16.200413,90,15,42.962,709.18,6.5989e-05,,,,medium
15.283,10.0.100.12,10.0.102.2,65166,5003,OTHER,7,167,9828ea20,2026-04-11T17:01:16.383273,90,15,42.962,709.18,6.5989e-05,,,,medium
15.635,10.0.102.6,10.0.100.13,5668,5003,TCP,0,188,2c93ed93,2026-04-11T17:01:16.734786,90,15,42.962,709.18,6.5989e-05,902.6232500000001,53725.0,small,small
17.559,10.0.102.2,10.0.100.5,54082,5001,TCP,24,178,086ed92a,2026-04-11T17:01:18.659481,90,17,44.098,800.17,6.7735e-05,4569.6728,2740747.0,large,large
19.648,10.0.102.6,10.0.104.5,25135,5003,TCP,1,202,92340ede,2026-04-11T17:01:20.748358,90,19,44.514,890.44,6.8373e-05,171.13524999999998,141486.0,small,medium
20.108,10.0.100.12,10.0.104.9,1152,80,OTHER,10,241,dbfafae7,2026-04-11T17:01:21.208072,90,20,45.014,935.45,6.9141e-05,,,,medium
20.125,10.0.100.9,10.0.100.2,50777,8080,TCP,8,223,6e10141e,2026-04-11T17:01:21.224603,90,20,45.014,935.45,6.9141e-05,471.94875,680118.0,medium,medium
22.357,10.0.104.5,10.0.100.5,46491,8443,TCP,2,163,abb51052,2026-04-11T17:01:23.457106,90,22,46.349,1027.13,7.1192e-05,159.07385000000002,90119.0,small,small
24.861,10.0.100.2,10.0.100.5,7790,8443,OTHER,2,225,782b3a58,2026-04-11T17:01:25.961230,90,24,45.93,1118.05,7.0549e-05,,,,medium
25.911,10.0.100.5,10.0.102.12,17627,8080,TCP,3,242,915c4ac0,2026-04-11T17:01:27.010625,90,25,46.107,1164.16,7.082e-05,83.82215,63881.0,small,small
28.084,10.0.100.13,10.0.104.2,41540,443,TCP,4,181,608917f5,2026-04-11T17:01:29.184464,90,28,44.138,1300.57,6.7797e-05,495.0075,148921.0,small,medium
32.131,10.0.102.6,10.0.102.5,42624,8443,OTHER,7,191,99721b9a,2026-04-11T17:01:33.230546,90,32,44.662,1475.44,6.86e-05,,,,medium
32.207,10.0.100.5,10.0.100.12,15708,8080,TCP,16,239,cdcb8e8f,2026-04-11T17:01:33.306529,90,32,44.662,1475.44,6.86e-05,406.03225000000003,883113.0,medium,medium
33.36,10.0.104.2,10.0.102.13,59955,8443,TCP,9,172,9a38afe2,2026-04-11T17:01:34.459702,90,33,45.41,1520.85,6.975e-05,212.3507,70216.0,small,small
33.732,10.0.102.13,10.0.100.2,31384,8080,TCP,3,214,94f809a8,2026-04-11T17:01:34.831879,90,33,45.41,1520.85,6.975e-05,428.72375,1028043.0,medium,medium
34.099,10.0.100.6,10.0.100.12,56834,8443,OTHER,11,180,532335a4,2026-04-11T17:01:35.199169,90,34,44.947,1565.79,6.9039e-05,,,,medium
34.224,10.0.102.5,10.0.100.2,43033,80,TCP,4,250,8c7803ed,2026-04-11T17:01:35.324117,90,34,44.947,1565.79,6.9039e-05,108.83085,6263.0,small,small
36.769,10.0.102.5,10.0.102.13,50711,5003,TCP,11,204,53dc92e1,2026-04-11T17:01:37.869103,90,36,44.541,1654.44,6.8415e-05,201.4467,65052.0,small,small
36.825,10.0.104.6,10.0.100.12,57330,443,TCP,12,168,efb6fec4,2026-04-11T17:01:37.924833,90,36,44.541,1654.44,6.8415e-05,133.3014,46086.0,small,small
37.468,10.0.104.9,10.0.100.13,38416,8080,TCP,37,183,4e75f1f4,2026-04-11T17:01:38.568247,90,37,44.932,1699.37,6.9015e-05,524.52075,120839.0,small,medium
39.65,10.0.100.9,10.0.104.6,23984,5001,TCP,4,145,c22ff87c,2026-04-11T17:01:40.749755,90,39,45.224,1790.32,6.9464e-05,3188.4492,6754956.0,large,large
40.063,10.0.102.5,10.0.102.13,30396,5003,TCP,0,251,a08fe3ad,2026-04-11T17:01:41.163398,90,40,48.46,1838.78,7.4434e-05,263.01435000000004,19885.0,small,small
41.15,10.0.104.6,10.0.102.6,39442,5003,TCP,21,237,cd4928a2,2026-04-11T17:01:42.250385,90,41,44.586,1883.37,6.8484e-05,133.73145,44321.0,small,small
43.724,10.0.102.9,10.0.100.5,22613,5001,TCP,4,214,739a61a5,2026-04-11T17:01:44.823521,90,43,46.552,1974.38,7.1504e-05,383.12285,82417.0,small,small
45.987,10.0.100.5,10.0.104.5,18328,443,TCP,9,191,f2893bb6,2026-04-11T17:01:47.087060,90,45,44.218,2065.69,6.792e-05,349.8235,126951.0,small,medium
47.193,10.0.102.5,10.0.104.2,39524,5001,TCP,3,229,0960d628,2026-04-11T17:01:48.292652,90,47,48.135,2159.59,7.3935e-05,141.414,112952.0,small,medium
47.301,10.0.100.9,10.0.102.9,22982,5001,TCP,4,214,bb7706d2,2026-04-11T17:01:48.400540,90,47,48.135,2159.59,7.3935e-05,195.95875,146718.0,small,medium
48.192,10.0.100.9,10.0.102.12,45967,80,TCP,0,222,40d170d9,2026-04-11T17:01:49.292223,90,48,46.419,2206.01,7.13e-05,454.168,113657.0,small,medium
50.388,10.0.100.12,10.0.104.6,4750,8080,TCP,6,221,93205e04,2026-04-11T17:01:51.488435,90,50,43.824,2294.04,6.7314e-05,123.5195,105724.0,small,medium
50.439,10.0.102.5,10.0.102.9,23340,5001,OTHER,6,150,4d00f713,2026-04-11T17:01:51.539103,90,50,43.824,2294.04,6.7314e-05,,,,medium
50.665,10.0.104.6,10.0.100.12,64692,8443,TCP,13,195,a247f806,2026-04-11T17:01:51.764647,90,50,43.824,2294.04,6.7314e-05,312.15285,88651.0,small,small
51.374,10.0.102.13,10.0.100.13,24462,443,TCP,1,168,7709dfea,2026-04-11T17:01:52.473859,90,51,45.2,2339.24,6.9427e-05,514.00375,124661.0,small,medium
53.261,10.0.102.12,10.0.100.5,59797,8080,TCP,12,201,41028522,2026-04-11T17:01:54.360908,90,53,47.283,2431.03,7.2627e-05,2064.5504,1273546.0,medium,large
53.695,10.0.104.2,10.0.100.9,10872,5003,TCP,6,206,b7ac869c,2026-04-11T17:01:54.795251,90,53,47.283,2431.03,7.2627e-05,710.40125,125225.0,small,medium
55.2,10.0.104.9,10.0.102.5,30649,8080,OTHER,3,192,6b92a08b,2026-04-11T17:01:56.299724,90,55,44.294,2519.68,6.8036e-05,,,,medium
56.355,10.0.102.13,10.0.100.6,22275,5001,TCP,10,167,115e9a95,2026-04-11T17:01:57.454819,90,56,45.772,2565.46,7.0306e-05,299.143,141183.0,small,medium
56.734,10.0.104.9,10.0.100.12,46897,80,TCP,2,206,c90c3cb5,2026-04-11T17:01:57.834454,90,56,45.772,2565.46,7.0306e-05,348.7185,112268.0,small,medium
57.505,10.0.104.5,10.0.100.5,45922,443,TCP,6,235,1331f848,2026-04-11T17:01:58.604735,90,57,46.285,2611.74,7.1094e-05,210.61875,69673.0,small,small
57.601,10.0.102.13,10.0.104.2,53285,5003,TCP,1,195,c1248edd,2026-04-11T17:01:58.701087,90,57,46.285,2611.74,7.1094e-05,330.22905000000003,36699.0,small,small
58.669,10.0.104.2,10.0.100.13,49301,5003,TCP,4,176,26ae86c8,2026-04-11T17:01:59.768590,90,58,45.833,2657.57,7.0399e-05,383.3555,91217.0,small,small
58.793,10.0.102.13,10.0.102.6,49155,5001,TCP,0,198,9a2a951f,2026-04-11T17:01:59.893235,90,58,45.833,2657.57,7.0399e-05,286.0514,78777.0,small,small
60.162,10.0.100.9,10.0.104.5,21940,8080,TCP,4,203,33c027be,2026-04-11T17:02:01.261670,90,60,45.597,2747.64,7.0037e-05,304.75035,67837.0,small,small
61.23,10.0.100.5,10.0.102.12,51282,5003,TCP,2,185,b2529f2f,2026-04-11T17:02:02.330480,90,61,42.62,2790.26,6.5464e-05,172.1915,144332.0,small,medium
63.24,10.0.102.2,10.0.102.12,40004,80,OTHER,1,185,93c17ff1,2026-04-11T17:02:04.340108,90,63,44.721,2880.41,6.8692e-05,,,,medium
63.514,10.0.100.2,10.0.102.9,44826,5003,TCP,15,231,0c437f4f,2026-04-11T17:02:04.614216,90,63,44.721,2880.41,6.8692e-05,1298.652,1385386.0,medium,large
64.308,10.0.100.12,10.0.104.6,44447,80,TCP,1,164,8563acc8,2026-04-11T17:02:05.407892,90,64,43.888,2924.3,6.7413e-05,249.59025,140736.0,small,medium
64.649,10.0.102.2,10.0.100.2,7279,80,TCP,17,152,04b81b12,2026-04-11T17:02:05.749444,90,64,43.888,2924.3,6.7413e-05,338.39975000000004,145700.0,small,medium
68.449,10.0.104.9,10.0.102.2,9205,5001,TCP,4,202,996349ec,2026-04-11T17:02:09.548626,90,68,45.289,3102.22,6.9565e-05,427.79425,111902.0,small,medium
68.905,10.0.104.2,10.0.102.5,38442,80,OTHER,8,214,ef7642a0,2026-04-11T17:02:10.005007,90,68,45.289,3102.22,6.9565e-05,,,,medium
70.469,10.0.104.9,10.0.104.5,33015,443,TCP,4,183,6837229c,2026-04-11T17:02:11.569420,90,70,47.111,3196.3,7.2362e-05,693.9595,174265.0,medium,medium
71.386,10.0.100.6,10.0.100.2,64986,8080,OTHER,7,142,c803ea8b,2026-04-11T17:02:12.486381,90,71,45.154,3241.45,6.9356e-05,,,,medium
71.672,10.0.100.2,10.0.104.9,40084,5001,TCP,11,195,75222e6b,2026-04-11T17:02:12.771749,90,71,45.154,3241.45,6.9356e-05,1822.0064000000002,39399892.0,large,large
71.984,10.0.102.12,10.0.100.6,63246,5003,TCP,18,213,c594d911,2026-04-11T17:02:13.083743,90,71,45.154,3241.45,6.9356e-05,1730.1471999999999,44433555.0,large,large
74.273,10.0.102.5,10.0.100.9,51039,5001,TCP,8,216,c82cf59c,2026-04-11T17:02:15.373050,90,74,46.674,3381.07,7.1691e-05,1210.66725,685461.0,medium,medium
77.51,10.0.104.5,10.0.102.5,29129,5003,TCP,8,220,d61d3a7f,2026-04-11T17:02:18.609861,90,77,44.427,3518.96,6.824e-05,189.68025000000003,35280.0,small,small
78.298,10.0.104.9,10.0.104.5,10750,443,TCP,3,175,968c4671,2026-04-11T17:02:19.397512,90,78,47.556,3566.51,7.3046e-05,490.16300000000007,31233.0,small,small
81.184,10.0.100.9,10.0.100.5,21914,80,TCP,2,161,f8ff6fd5,2026-04-11T17:02:22.284489,90,81,48.678,3703.47,7.477e-05,211.81255,98757.0,small,small
82.772,10.0.102.5,10.0.104.6,22750,5001,TCP,6,244,c3545242,2026-04-11T17:02:23.871584,90,82,44.549,3748.02,6.8427e-05,405.28335000000004,79116.0,small,small
83.015,10.0.102.2,10.0.102.13,33984,5001,OTHER,2,175,6babb8a8,2026-04-11T17:02:24.114939,90,83,46.37,3794.39,7.1224e-05,,,,medium
83.234,10.0.102.13,10.0.104.5,48986,5001,OTHER,4,195,92f18719,2026-04-11T17:02:24.333681,90,83,46.37,3794.39,7.1224e-05,,,,medium
83.423,10.0.100.12,10.0.102.6,55661,80,TCP,10,238,5a359482,2026-04-11T17:02:24.523348,90,83,46.37,3794.39,7.1224e-05,234.10465000000002,17085.0,small,small
85.121,10.0.100.5,10.0.100.13,20610,8443,TCP,11,138,35459312,2026-04-11T17:02:26.220653,90,85,45.442,3885.97,6.9798e-05,78.4054,67427.0,small,small
91.492,10.0.102.5,10.0.104.2,4951,8080,TCP,15,206,27492b91,2026-04-11T17:02:32.591766,90,91,45.513,4156.06,6.9909e-05,129.22650000000002,76623.0,small,small
91.715,10.0.102.13,10.0.100.2,25245,80,OTHER,1,190,9fd848e0,2026-04-11T17:02:32.814792,90,91,45.513,4156.06,6.9909e-05,,,,medium
91.735,10.0.100.6,10.0.102.13,62854,5003,OTHER,14,128,99b018c9,2026-04-11T17:02:32.835003,90,91,45.513,4156.06,6.9909e-05,,,,medium
91.93,10.0.102.12,10.0.102.13,63757,5003,TCP,9,177,2a4e59f3,2026-04-11T17:02:33.030487,90,91,45.513,4156.06,6.9909e-05,500.88135,90292.0,small,small
93.687,10.0.102.12,10.0.102.2,43081,443,TCP,1,197,5afceeed,2026-04-11T17:02:34.787343,90,93,41.983,4242.61,6.4485e-05,118.5246,81192.0,small,small
93.815,10.0.102.6,10.0.104.2,19653,5003,TCP,8,183,6de96ef6,2026-04-11T17:02:34.915144,90,93,41.983,4242.61,6.4485e-05,230.39870000000002,78502.0,small,small
93.84,10.0.100.13,10.0.100.9,3080,8080,TCP,9,255,be902398,2026-04-11T17:02:34.940119,90,93,41.983,4242.61,6.4485e-05,454.4289,58987.0,small,small
94.308,10.0.104.9,10.0.100.2,61823,5001,TCP,11,204,36b64274,2026-04-11T17:02:35.408049,90,94,45.166,4287.78,6.9375e-05,195.0265,17126.0,small,small
95.023,10.0.104.2,10.0.102.13,52405,5003,TCP,6,210,8bb49c79,2026-04-11T17:02:36.122615,90,95,45.853,4333.63,7.043e-05,366.353,107512.0,small,medium
96.129,10.0.104.5,10.0.104.6,27003,8080,TCP,10,158,15d0ed2b,2026-04-11T17:02:37.229369,90,96,43.413,4377.04,6.6682e-05,230.02975,51837.0,small,small
96.669,10.0.100.6,10.0.100.2,15171,8443,TCP,4,189,5e94e82d,2026-04-11T17:02:37.769239,90,96,43.413,4377.04,6.6682e-05,591.0060000000001,149834.0,small,medium
98.279,10.0.104.5,10.0.100.9,23946,80,TCP,1,244,e38fdd51,2026-04-11T17:02:39.379476,90,98,44.31,4464.79,6.8061e-05,307.61265000000003,10046.0,small,small
101.088,10.0.100.13,10.0.104.9,39843,5003,TCP,32,175,60372c33,2026-04-11T17:02:42.187877,90,101,44.377,4598.61,6.8164e-05,2027.7720000000002,6738119.0,large,large
101.503,10.0.102.13,10.0.104.9,18042,443,TCP,1,185,af452d6a,2026-04-11T17:02:42.603444,90,101,44.377,4598.61,6.8164e-05,405.7369,16822.0,small,small
101.695,10.0.102.12,10.0.100.6,17110,80,OTHER,20,207,444c0696,2026-04-11T17:02:42.795003,90,101,44.377,4598.61,6.8164e-05,,,,medium
102.263,10.0.102.2,10.0.102.5,55402,5003,TCP,6,190,83b39c8d,2026-04-11T17:02:43.363331,90,102,45.46,4644.07,6.9827e-05,395.58025,133287.0,small,medium
104.931,10.0.104.5,10.0.100.13,54861,80,TCP,7,189,1faf5b0f,2026-04-11T17:02:46.030800,90,104,46.906,4736.04,7.2047e-05,896.44425,129235.0,small,medium
105.418,10.0.102.2,10.0.104.6,2957,80,OTHER,6,229,c0320681,2026-04-11T17:02:46.518075,90,105,46.073,4782.11,7.0769e-05,,,,medium
106.335,10.0.100.6,10.0.104.9,51075,5003,TCP,34,173,0666b7c0,2026-04-11T17:02:47.434904,90,106,45.111,4827.22,6.929e-05,574.89225,86416.0,small,small
106.833,10.0.102.5,10.0.100.5,49974,8080,TCP,2,194,8356cd08,2026-04-11T17:02:47.932891,90,106,45.111,4827.22,6.929e-05,225.68325000000002,106436.0,small,medium
108.9,10.0.104.5,10.0.102.2,47992,5001,TCP,10,167,6df8d345,2026-04-11T17:02:49.999930,90,108,44.018,4918.56,6.7611e-05,4189.0424,27987179.0,large,large
109.721,10.0.102.13,10.0.104.2,53238,8080,TCP,31,202,1b9e5c3d,2026-04-11T17:02:50.821177,90,109,45.147,4963.71,6.9345e-05,1203.3952000000002,1496081.0,medium,large
110.314,10.0.102.12,10.0.102.6,44087,443,TCP,4,181,8fbcdf54,2026-04-11T17:02:51.414357,90,110,43.899,5007.61,6.7429e-05,92.82735,23814.0,small,small
111.274,10.0.100.2,10.0.104.5,40966,443,OTHER,8,219,8f08a9cc,2026-04-11T17:02:52.373669,90,111,44.999,5052.61,6.9119e-05,,,,medium
111.278,10.0.100.9,10.0.102.9,50663,5003,TCP,3,210,db3d8a2a,2026-04-11T17:02:52.377718,90,111,44.999,5052.61,6.9119e-05,58.539,148917.0,small,medium
111.858,10.0.100.12,10.0.100.13,45405,5003,TCP,3,217,864bca98,2026-04-11T17:02:52.957691,90,111,44.999,5052.61,6.9119e-05,299.7865,811509.0,medium,medium
114.836,10.0.102.13,10.0.100.9,39130,5001,TCP,1,216,dd7fe50a,2026-04-11T17:02:55.936456,90,114,44.94,5186.47,6.9028e-05,349.33925,129456.0,small,medium
115.956,10.0.102.9,10.0.100.9,52814,8080,TCP,0,192,b18810ee,2026-04-11T17:02:57.056274,90,115,44.514,5230.98,6.8374e-05,827.6676500000001,32996.0,small,small
117.745,10.0.100.5,10.0.102.13,7018,5003,TCP,4,246,8501997f,2026-04-11T17:02:58.845410,90,117,44.504,5321.93,6.8358e-05,474.26925,108715.0,small,medium
118.768,10.0.102.2,10.0.100.6,37828,5003,TCP,10,217,2f824325,2026-04-11T17:02:59.867616,90,118,45.089,5367.02,6.9257e-05,392.5415,139127.0,small,medium
119.306,10.0.104.6,10.0.104.5,43626,5001,TCP,10,178,e3d85306,2026-04-11T17:03:00.406483,90,119,48.578,5415.6,7.4616e-05,368.2575,117339.0,small,medium
119.952,10.0.100.9,10.0.102.9,4773,8080,TCP,1,236,5b4c5470,2026-04-11T17:03:01.051779,90,119,48.578,5415.6,7.4616e-05,277.6995,66695.0,small,small
121.528,10.0.100.9,10.0.102.9,20006,8080,TCP,32,211,dadf3eec,2026-04-11T17:03:02.628265,90,121,45.026,5506.1,6.916e-05,355.46335,81403.0,small,small
121.791,10.0.102.2,10.0.100.9,56778,8443,TCP,7,215,c915cc57,2026-04-11T17:03:02.890896,90,121,45.026,5506.1,6.916e-05,217.80525,133970.0,small,medium
123.825,10.0.102.12,10.0.102.13,22163,8443,TCP,2,215,42fd5536,2026-04-11T17:03:04.924951,90,123,46.821,5595.53,7.1917e-05,204.3513,57989.0,small,small
132.746,10.0.102.5,10.0.104.9,11554,443,OTHER,7,201,e9e2b201,2026-04-11T17:03:13.845565,90,132,45.002,5996.77,6.9124e-05,,,,medium
132.861,10.0.102.9,10.0.102.6,27488,8443,TCP,10,204,46e1a581,2026-04-11T17:03:13.960678,90,132,45.002,5996.77,6.9124e-05,299.93755,66217.0,small,small
133.669,10.0.100.13,10.0.104.2,43105,80,TCP,13,160,aebc9cd3,2026-04-11T17:03:14.769350,90,133,44.158,6040.93,6.7827e-05,570.011,111607.0,small,medium
134.595,10.0.100.6,10.0.100.2,49311,5001,OTHER,2,200,7f4be66d,2026-04-11T17:03:15.695362,90,134,46.48,6087.41,7.1394e-05,,,,medium
134.777,10.0.102.5,10.0.104.5,38800,8080,TCP,3,195,55b600e1,2026-04-11T17:03:15.877138,90,134,46.48,6087.41,7.1394e-05,323.4164,79354.0,small,small
